# timestamp (sec),slam_feats_in_state,msckf_feats_used,slam_feats_updated,slam_feats_delayed_init,clones
1403637216.238409280776978,48,16,44,1,11
1403637216.288411378860474,48,24,44,2,11
1403637216.338409423828125,47,6,44,2,11
1403637216.388405799865723,43,12,37,3,11
1403637216.438406229019165,49,2,40,6,11
1403637216.488405942916870,46,8,44,1,11
1403637216.538405656814575,50,2,45,4,11
1403637216.588405609130859,48,4,48,0,11
1403637216.638405084609985,50,14,48,2,11
1403637216.688405275344849,50,6,50,0,11
1403637216.738405704498291,50,6,50,0,11
1403637216.788405656814575,50,11,50,0,11
1403637216.838405609130859,49,20,47,0,11
1403637216.888405323028564,50,22,46,1,11
1403637216.938405752182007,47,10,46,0,11
1403637216.988406658172607,49,6,46,3,11
1403637217.038407325744629,50,12,49,1,11
1403637217.088407516479492,49,7,48,0,11
1403637217.138407468795776,50,1,48,1,11
1403637217.188407182693481,48,13,48,0,11
1403637217.238407611846924,50,14,47,2,11
1403637217.288408279418945,50,3,49,0,11
1403637217.338408231735229,49,3,49,0,11
1403637217.388408184051514,50,5,49,1,11
1403637217.438407421112061,50,16,50,0,11
1403637217.488407373428345,47,22,46,0,11
1403637217.538408041000366,48,4,44,2,11
1403637217.588407993316650,47,7,44,1,11
1403637217.638406276702881,47,28,45,1,11
1403637217.688405752182007,48,4,45,2,11
1403637217.738405942916870,49,0,47,1,11
1403637217.788406372070312,49,9,47,1,11
1403637217.838405847549438,48,11,46,1,11
1403637217.888404607772827,46,1,45,1,11
1403637217.938403844833374,47,0,45,2,11
1403637217.988403320312500,48,7,45,2,11
1403637218.038404464721680,48,13,45,2,11
1403637218.088403701782227,49,14,45,2,11
1403637218.138403654098511,48,5,45,0,11
1403637218.188404560089111,46,6,41,2,11
1403637218.238400459289551,48,25,43,3,11
1403637218.288401126861572,45,4,42,1,11
1403637218.338401556015015,45,2,42,0,11
1403637218.388404846191406,48,26,42,5,11
1403637218.438404560089111,48,13,47,1,11
1403637218.488404512405396,47,7,47,0,11
1403637218.538404703140259,46,1,45,0,11
1403637218.588403940200806,49,1,44,4,11
1403637218.638403177261353,48,10,47,1,11
1403637218.688402891159058,48,9,46,1,11
1403637218.738402843475342,48,7,44,2,11
1403637218.788403272628784,48,2,46,2,11
1403637218.838403701782227,50,22,47,2,11
1403637218.888402700424194,50,31,48,0,11
1403637218.938402652740479,49,0,47,0,11
1403637218.988403797149658,47,20,43,1,11
1403637219.038404464721680,47,10,43,2,11
1403637219.088404893875122,45,1,43,1,11
1403637219.138406276702881,45,2,41,0,11
1403637219.188407182693481,43,1,40,0,11
1403637219.238408088684082,46,6,39,6,11
1403637219.288409233093262,46,8,43,1,11
1403637219.338410377502441,45,2,43,1,11
1403637219.388410568237305,43,3,43,0,11
1403637219.438411712646484,48,22,43,5,11
1403637219.488405704498291,48,19,45,0,11
1403637219.538402318954468,47,1,44,0,11
1403637219.588397741317749,45,11,43,1,11
1403637219.638397693634033,44,1,42,2,11
1403637219.688399314880371,45,6,44,1,11
1403637219.738399744033813,45,1,45,0,11
1403637219.788401842117310,50,21,44,5,11
1403637219.838404893875122,49,3,48,0,11
1403637219.888406753540039,49,10,47,1,11
1403637219.938406944274902,48,0,47,0,11
1403637219.988408565521240,47,0,47,0,11
1403637220.038412332534790,50,15,45,3,11
1403637220.088413715362549,50,14,47,0,11
1403637220.138418197631836,47,38,46,0,11
1403637220.188418149948120,48,17,46,2,11
1403637220.238418579101562,47,0,47,0,11
1403637220.288418531417847,48,0,47,1,11
1403637220.338417768478394,48,0,48,0,11
1403637220.388417005538940,50,19,46,2,11
1403637220.438416719436646,50,1,48,0,11
1403637220.488417148590088,48,6,47,0,11
1403637220.538417577743530,47,2,46,0,11
1403637220.588417768478394,47,2,45,2,11
1403637220.638417959213257,48,6,46,2,11
1403637220.688418865203857,46,12,45,0,11
1403637220.738416433334351,50,31,44,4,11
1403637220.788417339324951,49,35,48,0,11
1403637220.838418483734131,48,24,47,0,11
1403637220.888418674468994,48,0,47,0,11
1403637220.938418865203857,47,0,47,0,11
1403637220.988419532775879,49,12,46,3,11
1403637221.038420677185059,49,0,49,0,11
1403637221.088422060012817,49,3,48,1,11
1403637221.138423204421997,49,4,49,0,11
1403637221.188424587249756,48,1,48,0,11
1403637221.238425016403198,49,7,48,1,11
1403637221.288425207138062,48,7,47,0,11
1403637221.338424921035767,50,25,47,2,11
1403637221.388423204421997,48,23,48,0,11
1403637221.438422679901123,49,13,45,2,11
1403637221.488421916961670,49,2,46,0,11
1403637221.538422346115112,47,1,47,0,11
1403637221.588420867919922,50,14,46,3,11
1403637221.638420581817627,49,5,47,0,11
1403637221.688420534133911,46,0,46,0,11
1403637221.738418340682983,48,29,45,2,11
1403637221.788418769836426,48,2,46,1,11
1403637221.838418722152710,47,3,47,0,11
1403637221.888418197631836,47,5,47,0,11
1403637221.938417673110962,49,13,47,2,11
1403637221.988417625427246,49,18,49,0,11
1403637222.038417100906372,49,11,49,0,11
1403637222.088417768478394,49,4,49,0,11
1403637222.138416767120361,48,2,48,0,11
1403637222.188416242599487,48,5,46,2,11
1403637222.238415002822876,48,1,48,0,11
1403637222.288414478302002,48,0,48,0,11
1403637222.338411808013916,48,23,47,0,11
1403637222.388411283493042,48,3,47,0,11
1403637222.438410520553589,45,1,45,0,11
1403637222.488411188125610,46,2,45,1,11
1403637222.538412094116211,49,6,46,3,11
1403637222.588412523269653,49,17,49,0,11
1403637222.638414621353149,49,9,49,0,11
1403637222.688416481018066,50,20,48,1,11
1403637222.738417863845825,50,15,47,0,11
1403637222.788419723510742,49,2,46,0,11
1403637222.838420629501343,46,0,45,0,11
1403637222.888421297073364,45,0,45,0,11
1403637222.938423871994019,50,13,44,5,11
1403637222.988423824310303,49,0,48,0,11
1403637223.038424015045166,48,0,48,0,11
1403637223.088423967361450,48,0,48,0,11
1403637223.138424158096313,48,0,48,0,11
1403637223.188424825668335,48,0,48,0,11
1403637223.238425970077515,48,0,48,0,11
1403637223.288427829742432,47,3,47,0,11
1403637223.338428258895874,47,4,47,0,11
1403637223.388428449630737,47,0,47,0,11
1403637223.438428401947021,47,0,47,0,11
1403637223.488427877426147,47,0,47,0,11
1403637223.538426876068115,50,11,47,3,11
1403637223.588425397872925,50,0,49,0,11
1403637223.638424634933472,50,0,49,0,11
1403637223.688423633575439,49,0,49,0,11
1403637223.738422632217407,49,0,49,0,11
1403637223.788422346115112,49,1,48,0,11
1403637223.838422060012817,49,2,48,0,11
1403637223.888421773910522,48,2,48,0,11
1403637223.938421726226807,48,10,48,0,11
1403637223.988421440124512,48,0,47,1,11
1403637224.038421869277954,48,0,48,0,11
1403637224.088421821594238,48,0,48,0,11
1403637224.138422012329102,49,10,48,1,11
1403637224.188421964645386,49,0,49,0,11
1403637224.238421916961670,49,0,49,0,11
1403637224.288422346115112,49,1,49,0,11
1403637224.338422298431396,49,0,49,0,11
1403637224.388422250747681,49,0,49,0,11
1403637224.438422203063965,49,0,49,0,11
1403637224.488421916961670,49,0,49,0,11
1403637224.538422346115112,49,0,49,0,11
1403637224.588422060012817,49,0,49,0,11
1403637224.638421535491943,49,0,49,0,11
1403637224.688421010971069,49,0,49,0,11
1403637224.738420486450195,49,2,49,0,11
1403637224.788420915603638,49,0,49,0,11
1403637224.838421583175659,49,0,49,0,11
1403637224.888421773910522,49,1,49,0,11
1403637224.938421726226807,49,0,49,0,11
1403637224.988421678543091,49,0,49,0,11
1403637225.038421869277954,49,0,49,0,11
1403637225.088422060012817,49,0,49,0,11
1403637225.138422250747681,49,0,49,0,11
1403637225.188421964645386,49,0,49,0,11
1403637225.238422155380249,49,0,48,0,11
1403637225.288423061370850,49,0,48,0,11
1403637225.338423013687134,48,10,48,0,11
1403637225.388422966003418,45,0,45,0,11
1403637225.438423156738281,45,0,45,0,11
1403637225.488423109054565,45,1,45,0,11
1403637225.538423299789429,45,0,45,0,11
1403637225.588423490524292,45,0,44,0,11
1403637225.638423681259155,45,0,44,0,11
1403637225.688423633575439,44,0,44,0,11
1403637225.738423824310303,45,6,44,1,11
1403637225.788424015045166,45,0,45,0,11
1403637225.838423728942871,45,0,45,0,11
1403637225.888422489166260,44,0,44,0,11
1403637225.938419103622437,48,7,44,4,11
1403637225.988417863845825,48,0,47,0,11
1403637226.038417577743530,48,0,47,0,11
1403637226.088417053222656,46,1,46,0,11
1403637226.138417243957520,46,0,46,0,11
1403637226.188417196273804,46,1,44,0,11
1403637226.238418340682983,45,2,40,0,11
1403637226.288419485092163,44,1,40,1,11
1403637226.338423728942871,42,5,41,1,11
1403637226.388425350189209,42,0,42,0,11
1403637226.438426256179810,42,0,40,0,11
1403637226.488427162170410,42,0,40,0,11
1403637226.538430452346802,46,1,40,6,11
1403637226.588430404663086,46,0,46,0,11
1403637226.638430356979370,46,0,46,0,11
1403637226.688430786132812,46,2,44,0,11
1403637226.738430738449097,46,1,44,0,11
1403637226.788431644439697,44,4,43,0,11
1403637226.838432550430298,44,2,42,0,11
1403637226.888433218002319,44,3,40,1,11
1403637226.938433408737183,45,17,40,3,11
1403637226.988436222076416,48,15,43,5,11
1403637227.038436889648438,48,0,46,0,11
1403637227.088437795639038,48,0,46,0,11
1403637227.138438940048218,47,1,46,1,11
1403637227.188438892364502,47,0,47,0,11
1403637227.238438606262207,47,1,47,0,11
1403637227.288438320159912,47,2,47,0,11
1403637227.338438510894775,47,0,46,1,11
1403637227.388437747955322,48,5,47,1,11
1403637227.438436746597290,48,1,48,0,11
1403637227.488435983657837,48,4,48,0,11
1403637227.538435697555542,47,11,47,0,11
1403637227.588435888290405,47,8,47,0,11
1403637227.638435602188110,47,0,47,0,11
1403637227.688435554504395,47,0,47,0,11
1403637227.738435029983521,49,1,47,2,11
1403637227.788435459136963,49,0,49,0,11
1403637227.838435888290405,49,0,49,0,11
1403637227.888437271118164,49,2,49,0,11
1403637227.938437223434448,49,0,49,0,11
1403637227.988437414169312,49,0,49,0,11
1403637228.038437128067017,49,0,49,0,11
1403637228.088437080383301,47,0,47,0,11
1403637228.138437032699585,47,0,47,0,11
1403637228.188436269760132,47,5,46,0,11
1403637228.238436222076416,47,0,46,0,11
1403637228.288436174392700,46,0,46,0,11
1403637228.338436126708984,46,0,46,0,11
1403637228.388436079025269,46,0,46,0,11
1403637228.438435792922974,46,0,46,0,11
1403637228.488435745239258,46,0,46,0,11
1403637228.538435935974121,46,0,46,0,11
1403637228.588435649871826,46,0,46,0,11
1403637228.638435363769531,46,0,46,0,11
1403637228.688434600830078,46,0,46,0,11
1403637228.738434076309204,47,5,45,1,11
1403637228.788433551788330,47,5,46,0,11
1403637228.838433027267456,46,0,46,0,11
1403637228.888432741165161,46,0,46,0,11
1403637228.938432693481445,46,0,46,0,11
1403637228.988432645797729,46,0,46,0,11
1403637229.038432836532593,46,0,45,0,11
1403637229.088433027267456,46,1,44,0,11
1403637229.138432979583740,45,0,44,0,11
1403637229.188433170318604,43,1,43,0,11
1403637229.238433122634888,43,0,43,0,11
1403637229.288433551788330,44,0,42,1,11
1403637229.338433742523193,44,7,43,0,11
1403637229.388434171676636,44,5,43,1,11
1403637229.438434123992920,44,0,43,0,11
1403637229.488433599472046,44,1,43,0,11
1403637229.538434028625488,43,0,42,0,11
1403637229.588433504104614,43,0,41,0,11
1403637229.638432502746582,42,2,40,0,11
1403637229.688432216644287,41,2,40,0,11
1403637229.738430976867676,40,0,40,0,11
1403637229.788429975509644,44,1,39,4,11
1403637229.838428974151611,43,0,41,0,11
1403637229.888428688049316,43,2,40,1,11
1403637229.938428401947021,44,9,40,3,11
1403637229.988427162170410,43,7,41,2,11
1403637230.038427352905273,44,4,43,1,11
1403637230.088428020477295,43,5,43,0,11
1403637230.138428449630737,44,1,42,1,11
1403637230.188429594039917,44,1,42,0,11
1403637230.238431215286255,44,13,42,1,11
1403637230.288433074951172,43,0,43,0,11
1403637230.338434934616089,43,0,41,0,11
1403637230.388437747955322,43,2,42,0,11
1403637230.438441038131714,42,1,42,0,11
1403637230.488444328308105,42,0,42,0,11
1403637230.538446664810181,43,0,40,3,11
1403637230.588447570800781,42,0,41,1,11
1403637230.638447999954224,40,0,40,0,11
1403637230.688448190689087,40,0,40,0,11
1403637230.738446950912476,40,0,39,0,11
1403637230.788446664810181,39,1,37,0,11
1403637230.838447093963623,39,3,36,2,11
1403637230.888447761535645,38,1,38,0,11
1403637230.938447237014771,38,0,38,0,11
1403637230.988446474075317,38,0,37,1,11
1403637231.038446903228760,37,0,35,1,11
1403637231.088448047637939,33,0,33,0,11
1403637231.138449430465698,29,1,27,1,11
1403637231.188450813293457,24,0,21,0,11
1403637231.238451719284058,17,0,15,0,11
1403637231.288451910018921,13,0,11,0,11
1403637231.338452100753784,7,0,6,0,11
1403637231.388452053070068,2,0,2,0,11
1403637231.438452005386353,1,0,1,0,11
1403637231.488451957702637,1,0,1,0,11
1403637231.538452148437500,0,0,0,0,11
1403637231.588452100753784,0,0,0,0,11
1403637231.638452053070068,0,0,0,0,11
1403637231.688451290130615,4,0,0,4,11
1403637231.738450765609741,8,0,4,4,11
1403637231.788450479507446,8,0,8,0,11
1403637231.838449239730835,10,0,8,2,11
1403637231.888447046279907,35,2,7,28,11
1403637231.938446283340454,35,0,33,2,11
1403637231.988445997238159,42,4,31,10,11
1403637232.038445949554443,40,1,35,3,11
1403637232.088444709777832,38,0,36,1,11
1403637232.138444423675537,36,0,35,1,11
1403637232.188443660736084,34,0,31,2,11
1403637232.238445281982422,31,1,30,0,11
1403637232.288445949554443,34,1,28,5,11
1403637232.338447093963623,30,1,30,0,11
1403637232.388447284698486,25,2,25,0,11
1403637232.438448667526245,30,2,19,10,11
1403637232.488448858261108,26,0,26,0,11
1403637232.538449287414551,29,0,24,5,11
1403637232.588449716567993,36,1,29,7,11
1403637232.638449192047119,43,0,35,8,11
1403637232.688448667526245,42,5,37,5,11
1403637232.738448143005371,45,0,40,5,11
1403637232.788448095321655,47,1,44,3,11
1403637232.838447332382202,49,0,47,2,11
1403637232.888447284698486,48,21,46,1,11
1403637232.938446998596191,48,9,45,2,11
1403637232.988446474075317,48,4,44,2,11
1403637233.038447141647339,48,7,43,1,11
1403637233.088446855545044,47,4,42,2,11
1403637233.138446807861328,48,14,44,3,11
1403637233.188446760177612,48,3,47,1,11
1403637233.238446950912476,47,1,45,0,11
1403637233.288447618484497,48,2,43,3,11
1403637233.338449239730835,48,6,45,2,11
1403637233.388450145721436,45,11,43,2,11
1403637233.438450098037720,45,2,44,0,11
1403637233.488450527191162,49,20,43,5,11
1403637233.538450479507446,44,15,41,1,11
1403637233.588450431823730,42,5,37,4,11
1403637233.638452291488647,43,1,38,5,11
1403637233.688452959060669,45,3,42,3,11
1403637233.738452434539795,49,14,43,5,11
1403637233.788454294204712,46,0,46,0,11
1403637233.838456869125366,45,4,43,2,11
1403637233.888458728790283,44,3,44,0,11
1403637233.938462495803833,45,1,40,4,11
1403637233.988466501235962,49,2,44,4,11
1403637234.038467645645142,46,2,46,0,11
1403637234.088469505310059,50,9,45,4,11
1403637234.138468027114868,49,16,48,0,11
1403637234.188468217849731,46,6,43,0,11
1403637234.238467454910278,45,0,41,2,11
1403637234.288466691970825,44,7,39,3,11
1403637234.338464736938477,48,3,41,6,11
1403637234.388463973999023,45,6,41,2,11
1403637234.438462734222412,48,2,43,3,11
1403637234.488461256027222,48,4,46,2,11
1403637234.538461446762085,50,2,47,2,11
1403637234.588461637496948,50,3,47,0,11
1403637234.638461589813232,47,6,43,0,11
1403637234.688460826873779,45,11,41,1,11
1403637234.738460540771484,47,7,41,5,11
1403637234.788460969924927,47,2,44,2,11
1403637234.838461160659790,46,1,42,2,11
1403637234.888460874557495,45,7,38,4,11
1403637234.938460826873779,48,5,38,5,11
1403637234.988460302352905,46,5,38,2,11
1403637235.038460493087769,42,2,40,0,11
1403637235.088458776473999,45,1,39,5,11
1403637235.138459205627441,45,5,42,2,11
1403637235.188457727432251,45,4,43,1,11
1403637235.238455533981323,48,4,42,5,11
1403637235.288452863693237,49,17,43,2,11
1403637235.338450431823730,48,13,43,1,11
1403637235.388449430465698,47,6,43,2,11
1403637235.438448905944824,44,3,42,1,11
1403637235.488449096679688,50,3,44,6,11
1403637235.538449525833130,50,8,50,0,11
1403637235.588449716567993,50,9,50,0,11
1403637235.638449907302856,50,14,50,0,11
1403637235.688450574874878,50,5,49,0,11
1403637235.738451242446899,46,10,43,0,11
1403637235.788453102111816,47,7,40,4,11
1403637235.838453769683838,43,5,38,3,11
1403637235.888456821441650,49,15,40,7,11
1403637235.938454627990723,46,19,41,1,11
1403637235.988456010818481,46,9,40,4,11
1403637236.038457393646240,44,3,41,3,11
1403637236.088458776473999,48,5,42,5,11
1403637236.138461351394653,48,3,43,2,11
1403637236.188461542129517,45,6,42,1,11
1403637236.238460779190063,44,6,37,4,11
1403637236.288461446762085,45,10,35,6,11
1403637236.338461875915527,46,4,40,5,11
1403637236.388458967208862,47,6,41,4,11
1403637236.438458681106567,46,7,42,2,11
1403637236.488458156585693,46,13,41,4,11
1403637236.538459300994873,49,6,44,4,11
1403637236.588459968566895,48,14,47,1,11
1403637236.638460397720337,46,3,44,0,11
1403637236.688460826873779,48,7,42,2,11
1403637236.738462209701538,41,4,36,2,11
1403637236.788463592529297,43,9,32,6,11
1403637236.838464498519897,45,7,36,6,11
1403637236.888465642929077,41,10,39,1,11
1403637236.938468456268311,46,7,37,8,11
1403637236.988469123840332,45,4,39,4,11
1403637237.038469791412354,43,3,38,2,11
1403637237.088469505310059,46,8,35,7,11
1403637237.138468980789185,38,9,35,1,11
1403637237.188467502593994,39,8,30,7,11
1403637237.238465309143066,41,7,30,5,11
1403637237.288464069366455,37,3,35,0,11
1403637237.338462829589844,43,3,34,8,11
1403637237.388464450836182,47,4,41,4,11
1403637237.438465833663940,49,3,43,3,11
1403637237.488467454910278,47,20,43,1,11
1403637237.538467884063721,46,8,41,3,11
1403637237.588467359542847,49,5,43,4,11
1403637237.638466596603394,48,2,43,1,11
1403637237.688463449478149,46,16,41,2,11
1403637237.738461732864380,46,6,41,4,11
1403637237.788462162017822,46,1,43,1,11
1403637237.838464260101318,50,3,42,4,11
1403637237.888463020324707,48,14,46,0,11
1403637237.938465595245361,48,4,45,2,11
1403637237.988466501235962,50,8,46,2,11
1403637238.038467168807983,46,8,45,0,11
1403637238.088467836380005,50,13,45,4,11
1403637238.138468265533447,49,13,48,0,11
1403637238.188467264175415,49,7,46,1,11
1403637238.238466978073120,48,3,46,1,11
1403637238.288465976715088,49,14,46,2,11
1403637238.338464736938477,50,6,48,1,11
1403637238.388461828231812,49,8,49,0,11
1403637238.438461065292358,49,1,49,0,11
1403637238.488462209701538,50,17,48,1,11
1403637238.538461923599243,50,9,49,0,11
1403637238.588461399078369,50,14,49,0,11
1403637238.638459920883179,49,7,45,0,11
1403637238.688456535339355,50,9,43,1,11
1403637238.738451719284058,46,11,44,0,11
1403637238.788449525833130,48,9,43,4,11
1403637238.838447093963623,48,2,43,0,11
1403637238.888442516326904,47,15,39,2,11
1403637238.938441514968872,44,5,40,2,11
1403637238.988441228866577,47,2,40,6,11
1403637239.038441419601440,46,5,45,0,11
1403637239.088444709777832,48,24,44,4,11
1403637239.138445377349854,48,5,46,2,11
1403637239.188444852828979,49,6,47,2,11
1403637239.238445758819580,50,7,47,1,11
1403637239.288444042205811,48,11,46,0,11
1403637239.338448762893677,45,36,43,2,11
1403637239.388450145721436,47,3,42,4,11
1403637239.438449859619141,46,4,44,1,11
1403637239.488449811935425,47,17,43,4,11
1403637239.538454294204712,49,31,46,3,11
1403637239.588455200195312,49,4,48,1,11
1403637239.638453960418701,42,5,42,0,11
1403637239.688456058502197,46,15,38,8,11
1403637239.738455772399902,43,4,43,0,11
1403637239.788455247879028,39,8,36,3,11
1403637239.838454484939575,37,2,36,0,11
1403637239.888454437255859,44,14,31,10,11
1403637239.938452959060669,43,8,34,6,11
1403637239.988451480865479,46,3,37,7,11
1403637240.038451433181763,42,9,41,0,11
1403637240.088450431823730,47,17,37,8,11
1403637240.138448715209961,46,9,42,3,11
1403637240.188448667526245,42,3,39,2,11
1403637240.238448858261108,42,11,38,2,11
1403637240.288449287414551,42,1,35,6,11
1403637240.338450193405151,39,3,36,1,11
1403637240.388453483581543,38,10,35,2,11
1403637240.438454151153564,46,4,36,10,11
1403637240.488454341888428,45,1,43,1,11
1403637240.538453578948975,48,5,41,4,11
1403637240.588452816009521,49,15,45,2,11
1403637240.638450622558594,46,4,45,0,11
1403637240.688450574874878,48,12,42,4,11
1403637240.738447904586792,46,14,43,2,11
1403637240.788447141647339,46,4,44,1,11
1403637240.838444709777832,40,4,40,0,11
1403637240.888443708419800,42,2,38,4,11
1403637240.938441514968872,43,2,40,3,11
1403637240.988442182540894,44,2,40,4,11
1403637241.038444042205811,44,1,41,3,11
1403637241.088446140289307,45,2,40,3,11
1403637241.138448238372803,47,5,38,4,11
1403637241.188451290130615,47,11,40,3,11
1403637241.238452911376953,43,9,40,1,11
1403637241.288455247879028,42,3,32,7,11
1403637241.338456392288208,45,1,32,6,11
1403637241.388457298278809,44,2,38,2,11
1403637241.438457965850830,44,1,39,4,11
1403637241.488458633422852,45,1,39,3,11
1403637241.538459300994873,47,8,39,5,11
1403637241.588459491729736,45,2,41,1,11
1403637241.638459682464600,43,2,39,1,11
1403637241.688460111618042,35,1,34,0,11
1403637241.738460063934326,34,1,32,1,11
1403637241.788461208343506,39,1,32,7,11
1403637241.838463544845581,41,11,34,6,11
1403637241.888465404510498,42,3,37,3,11
1403637241.938465595245361,38,1,38,0,11
1403637241.988466262817383,40,1,37,2,11
1403637242.038466691970825,43,3,38,3,11
1403637242.088464975357056,47,1,41,6,11
1403637242.138462305068970,47,5,46,0,11
1403637242.188460111618042,49,1,43,2,11
1403637242.238460063934326,48,2,45,1,11
1403637242.288460016250610,46,4,46,0,11
1403637242.338460206985474,48,1,46,2,11
1403637242.388460159301758,49,4,47,2,11
1403637242.438459873199463,48,7,48,0,11
1403637242.488461017608643,48,1,47,0,11
1403637242.538462877273560,49,2,46,2,11
1403637242.588464260101318,49,6,47,1,11
1403637242.638464212417603,49,5,47,0,11
1403637242.688464879989624,46,6,45,0,11
1403637242.738464593887329,47,5,44,3,11
1403637242.788465023040771,47,0,45,2,11
1403637242.838465929031372,46,0,45,1,11
1403637242.888466358184814,47,0,43,2,11
1403637242.938466548919678,46,0,44,0,11
1403637242.988466739654541,44,2,40,3,11
1403637243.038466453552246,47,13,40,4,11
1403637243.088466882705688,49,6,44,3,11
1403637243.138466119766235,47,3,46,1,11
1403637243.188465833663940,48,5,45,2,11
1403637243.238465070724487,49,6,44,2,11
1403637243.288466453552246,47,10,44,1,11
1403637243.338466167449951,47,5,43,3,11
1403637243.388466358184814,48,3,43,3,11
1403637243.438466548919678,50,1,46,2,11
1403637243.488466739654541,47,1,46,0,11
1403637243.538466215133667,50,9,46,3,11
1403637243.588466644287109,49,6,48,0,11
1403637243.638466358184814,48,12,45,0,11
1403637243.688467264175415,50,8,44,2,11
1403637243.738467216491699,46,14,45,0,11
1403637243.788467884063721,47,8,43,4,11
1403637243.838468074798584,46,11,43,3,11
1403637243.888467788696289,49,6,44,4,11
1403637243.938468217849731,50,3,48,1,11
1403637243.988468408584595,48,2,48,0,11
1403637244.038468599319458,50,6,48,2,11
1403637244.088469028472900,50,5,50,0,11
1403637244.138469219207764,50,11,46,0,11
1403637244.188469171524048,50,4,44,0,11
1403637244.238469123840332,46,4,43,0,11
1403637244.288469076156616,48,4,42,4,11
1403637244.338468313217163,49,19,46,2,11
1403637244.388467311859131,47,9,46,1,11
1403637244.438466310501099,49,13,46,3,11
1403637244.488465785980225,48,3,47,0,11
1403637244.538466453552246,50,3,46,2,11
1403637244.588465690612793,49,6,47,0,11
1403637244.638465404510498,48,3,46,1,11
1403637244.688464879989624,49,1,47,2,11
1403637244.738464355468750,50,14,48,1,11
1403637244.788464307785034,49,3,48,0,11
1403637244.838464021682739,47,7,46,1,11
1403637244.888463497161865,48,0,46,1,11
1403637244.938463449478149,50,19,46,2,11
1403637244.988463401794434,49,16,48,0,11
1403637245.038462162017822,46,17,45,1,11
1403637245.088461637496948,50,5,46,4,11
1403637245.138462305068970,50,3,50,0,11
1403637245.188462257385254,48,10,48,0,11
1403637245.238462209701538,47,3,45,2,11
1403637245.288461685180664,48,0,43,2,11
1403637245.338460683822632,50,17,46,2,11
1403637245.388460159301758,48,5,48,0,11
1403637245.438458681106567,50,4,46,2,11
1403637245.488458871841431,49,10,47,0,11
1403637245.538459777832031,49,17,46,1,11
1403637245.588459730148315,47,13,45,1,11
1403637245.638461589813232,48,23,42,3,11
1403637245.688461303710938,47,8,43,2,11
1403637245.738460302352905,47,8,42,3,11
1403637245.788459300994873,44,8,40,3,11
1403637245.838457822799683,43,3,37,0,11
1403637245.888457298278809,40,1,35,0,11
1403637245.938457965850830,42,17,31,10,11
1403637245.988457679748535,45,2,38,4,11
1403637246.038457632064819,41,4,35,1,11
1403637246.088457107543945,43,6,28,8,11
1403637246.138456821441650,47,15,37,6,11
1403637246.188455820083618,42,4,39,1,11
1403637246.238454580307007,44,13,36,7,11
1403637246.288454532623291,45,0,38,2,11
1403637246.338454484939575,43,2,39,1,11
1403637246.388454675674438,43,1,38,4,11
1403637246.438455343246460,43,0,41,1,11
1403637246.488454580307007,45,8,40,4,11
1403637246.538454532623291,47,9,42,4,11
1403637246.588454484939575,48,5,42,2,11
1403637246.638453960418701,41,9,39,1,11
1403637246.688453912734985,44,3,33,7,11
1403637246.738453865051270,47,1,36,5,11
1403637246.788453817367554,40,0,36,2,11
1403637246.838453531265259,42,0,34,8,11
1403637246.888453722000122,43,1,33,5,11
1403637246.938453435897827,35,5,32,1,11
1403637246.988453626632690,31,0,29,1,11
1403637247.038455009460449,36,0,30,5,11
1403637247.088457584381104,43,0,34,9,11
1403637247.138458251953125,48,0,42,5,11
1403637247.188457727432251,50,10,47,2,11
1403637247.238457441329956,49,4,48,0,11
1403637247.288458108901978,49,3,47,1,11
1403637247.338459014892578,47,5,46,0,11
1403637247.388461828231812,50,15,46,3,11
1403637247.438461542129517,46,6,46,0,11
1403637247.488461732864380,47,2,45,2,11
1403637247.538462638854980,50,10,46,3,11
1403637247.588463306427002,47,9,44,0,11
1403637247.638464212417603,48,9,42,3,11
1403637247.688464164733887,47,1,44,2,11
1403637247.738464355468750,48,2,46,2,11
1403637247.788464307785034,50,11,47,2,11
1403637247.838463783264160,49,6,48,0,11
1403637247.888464450836182,47,12,45,1,11
1403637247.938463449478149,47,6,42,3,11
1403637247.988462209701538,48,18,44,3,11
1403637248.038461685180664,47,8,43,2,11
1403637248.088460683822632,47,1,44,1,11
1403637248.138459682464600,44,7,39,3,11
1403637248.188459396362305,47,5,38,6,11
1403637248.238459348678589,49,7,44,3,11
1403637248.288460493087769,48,4,47,1,11
1403637248.338461637496948,48,1,47,1,11
1403637248.388462543487549,49,5,47,2,11
1403637248.438464164733887,50,11,48,1,11
1403637248.488466024398804,48,12,47,0,11
1403637248.538468122482300,48,1,46,2,11
1403637248.588469982147217,49,11,47,2,11
1403637248.638469457626343,50,12,49,1,11
1403637248.688468456268311,50,2,50,0,11
1403637248.738467454910278,50,4,50,0,11
1403637248.788466930389404,49,11,49,0,11
1403637248.838466882705688,49,12,48,1,11
1403637248.888466358184814,49,11,48,1,11
1403637248.938466548919678,49,11,48,1,11
1403637248.988466739654541,50,4,49,1,11
1403637249.038466691970825,50,12,50,0,11
1403637249.088466882705688,50,8,50,0,11
1403637249.138466596603394,50,15,50,0,11
1403637249.188466072082520,50,14,50,0,11
1403637249.238466262817383,49,12,49,0,11
1403637249.288466215133667,50,6,49,1,11
1403637249.338466167449951,50,4,50,0,11
1403637249.388465642929077,50,11,50,0,11
