# timestamp (sec),slam_feats_in_state,msckf_feats_used,slam_feats_updated,slam_feats_delayed_init,clones
1403637216.238409280776978,48,16,44,1,11
1403637216.288411378860474,48,24,44,2,11
1403637216.338409423828125,47,6,44,2,11
1403637216.388405799865723,43,12,37,3,11
1403637216.438406229019165,49,2,40,6,11
1403637216.488405942916870,46,8,44,1,11
1403637216.538405656814575,50,2,45,4,11
1403637216.588405609130859,48,4,48,0,11
1403637216.638405084609985,50,14,48,2,11
1403637216.688405275344849,50,6,50,0,11
1403637216.738405704498291,50,6,50,0,11
1403637216.788405656814575,50,11,50,0,11
1403637216.838405609130859,49,20,47,0,11
1403637216.888405323028564,50,22,46,1,11
1403637216.938405752182007,47,10,46,0,11
1403637216.988406658172607,49,6,46,3,11
1403637217.038407325744629,50,12,49,1,11
1403637217.088407516479492,49,7,48,0,11
1403637217.138407468795776,50,1,48,1,11
1403637217.188407182693481,48,13,48,0,11
1403637217.238407611846924,50,14,47,2,11
1403637217.288408279418945,50,3,49,0,11
1403637217.338408231735229,49,3,49,0,11
1403637217.388408184051514,50,5,49,1,11
1403637217.438407421112061,50,16,50,0,11
1403637217.488407373428345,47,22,46,0,11
1403637217.538408041000366,48,4,44,2,11
1403637217.588407993316650,47,7,44,1,11
1403637217.638406276702881,47,28,45,1,11
1403637217.688405752182007,48,4,45,2,11
1403637217.738405942916870,49,0,47,1,11
1403637217.788406372070312,49,9,47,1,11
1403637217.838405847549438,48,11,46,1,11
1403637217.888404607772827,46,1,45,1,11
1403637217.938403844833374,47,0,45,2,11
1403637217.988403320312500,48,7,45,2,11
1403637218.038404464721680,48,13,45,2,11
1403637218.088403701782227,49,14,45,2,11
1403637218.138403654098511,48,5,45,0,11
1403637218.188404560089111,46,6,41,2,11
1403637218.238400459289551,48,25,43,3,11
1403637218.288401126861572,45,4,42,1,11
1403637218.338401556015015,45,2,42,0,11
1403637218.388404846191406,48,26,42,5,11
1403637218.438404560089111,48,13,47,1,11
1403637218.488404512405396,47,7,47,0,11
1403637218.538404703140259,46,1,45,0,11
1403637218.588403940200806,49,1,44,4,11
1403637218.638403177261353,48,10,47,1,11
1403637218.688402891159058,48,9,46,1,11
1403637218.738402843475342,48,7,44,2,11
1403637218.788403272628784,48,2,46,2,11
1403637218.838403701782227,50,22,47,2,11
1403637218.888402700424194,50,31,48,0,11
1403637218.938402652740479,49,0,47,0,11
1403637218.988403797149658,47,20,43,1,11
1403637219.038404464721680,47,10,43,2,11
1403637219.088404893875122,45,1,43,1,11
1403637219.138406276702881,45,2,41,0,11
1403637219.188407182693481,43,1,40,0,11
1403637219.238408088684082,46,6,39,6,11
1403637219.288409233093262,46,8,43,1,11
1403637219.338410377502441,45,2,43,1,11
1403637219.388410568237305,43,3,43,0,11
1403637219.438411712646484,48,22,43,5,11
1403637219.488405704498291,48,19,45,0,11
1403637219.538402318954468,47,1,44,0,11
1403637219.588397741317749,45,11,43,1,11
1403637219.638397693634033,44,1,42,2,11
1403637219.688399314880371,45,6,44,1,11
1403637219.738399744033813,45,1,45,0,11
1403637219.788401842117310,50,21,44,5,11
1403637219.838404893875122,49,3,48,0,11
1403637219.888406753540039,49,10,47,1,11
1403637219.938406944274902,48,0,47,0,11
1403637219.988408565521240,47,0,47,0,11
1403637220.038412332534790,50,15,45,3,11
1403637220.088413715362549,50,14,47,0,11
1403637220.138418197631836,47,38,46,0,11
1403637220.188418149948120,48,17,46,2,11
1403637220.238418579101562,47,0,47,0,11
1403637220.288418531417847,48,0,47,1,11
1403637220.338417768478394,48,0,48,0,11
1403637220.388417005538940,50,19,46,2,11
1403637220.438416719436646,50,1,48,0,11
1403637220.488417148590088,48,6,47,0,11
1403637220.538417577743530,47,2,46,0,11
1403637220.588417768478394,47,2,45,2,11
1403637220.638417959213257,48,6,46,2,11
1403637220.688418865203857,46,12,45,0,11
1403637220.738416433334351,50,31,44,4,11
1403637220.788417339324951,49,35,48,0,11
1403637220.838418483734131,48,24,47,0,11
1403637220.888418674468994,48,0,47,0,11
1403637220.938418865203857,47,0,47,0,11
1403637220.988419532775879,49,12,46,3,11
1403637221.038420677185059,49,0,49,0,11
1403637221.088422060012817,49,3,48,1,11
1403637221.138423204421997,49,4,49,0,11
1403637221.188424587249756,48,1,48,0,11
1403637221.238425016403198,49,7,48,1,11
1403637221.288425207138062,48,7,47,0,11
1403637221.338424921035767,50,25,47,2,11
1403637221.388423204421997,48,23,48,0,11
1403637221.438422679901123,49,13,45,2,11
1403637221.488421916961670,49,2,46,0,11
1403637221.538422346115112,47,1,47,0,11
1403637221.588420867919922,50,14,46,3,11
1403637221.638420581817627,49,5,47,0,11
1403637221.688420534133911,46,0,46,0,11
1403637221.738418340682983,48,29,45,2,11
1403637221.788418769836426,48,2,46,1,11
1403637221.838418722152710,47,3,47,0,11
1403637221.888418197631836,47,5,47,0,11
1403637221.938417673110962,49,13,47,2,11
1403637221.988417625427246,49,18,49,0,11
1403637222.038417100906372,49,11,49,0,11
1403637222.088417768478394,49,4,49,0,11
1403637222.138416767120361,48,2,48,0,11
1403637222.188416242599487,48,5,46,2,11
1403637222.238415002822876,48,1,48,0,11
1403637222.288414478302002,48,0,48,0,11
1403637222.338411808013916,48,23,47,0,11
1403637222.388411283493042,48,3,47,0,11
1403637222.438410520553589,45,1,45,0,11
1403637222.488411188125610,46,2,45,1,11
1403637222.538412094116211,49,6,46,3,11
1403637222.588412523269653,49,17,49,0,11
1403637222.638414621353149,49,9,49,0,11
1403637222.688416481018066,50,20,48,1,11
1403637222.738417863845825,50,15,47,0,11
1403637222.788419723510742,49,2,46,0,11
1403637222.838420629501343,46,0,45,0,11
1403637222.888421297073364,45,0,45,0,11
1403637222.938423871994019,50,13,44,5,11
1403637222.988423824310303,49,0,48,0,11
1403637223.038424015045166,48,0,48,0,11
1403637223.088423967361450,48,0,48,0,11
1403637223.138424158096313,48,0,48,0,11
1403637223.188424825668335,48,0,48,0,11
1403637223.238425970077515,48,0,48,0,11
1403637223.288427829742432,47,3,47,0,11
1403637223.338428258895874,47,4,47,0,11
1403637223.388428449630737,47,0,47,0,11
1403637223.438428401947021,47,0,47,0,11
1403637223.488427877426147,47,0,47,0,11
1403637223.538426876068115,50,11,47,3,11
1403637223.588425397872925,50,0,49,0,11
1403637223.638424634933472,50,0,49,0,11
1403637223.688423633575439,49,0,49,0,11
1403637223.738422632217407,49,0,49,0,11
1403637223.788422346115112,49,1,48,0,11
1403637223.838422060012817,49,2,48,0,11
1403637223.888421773910522,48,2,48,0,11
1403637223.938421726226807,48,10,48,0,11
1403637223.988421440124512,48,0,47,1,11
1403637224.038421869277954,48,0,48,0,11
1403637224.088421821594238,48,0,48,0,11
1403637224.138422012329102,49,10,48,1,11
1403637224.188421964645386,49,0,49,0,11
1403637224.238421916961670,49,0,49,0,11
1403637224.288422346115112,49,1,49,0,11
1403637224.338422298431396,49,0,49,0,11
1403637224.388422250747681,49,0,49,0,11
1403637224.438422203063965,49,0,49,0,11
1403637224.488421916961670,49,0,49,0,11
1403637224.538422346115112,49,0,49,0,11
1403637224.588422060012817,49,0,49,0,11
1403637224.638421535491943,49,0,49,0,11
1403637224.688421010971069,49,0,49,0,11
1403637224.738420486450195,49,2,49,0,11
1403637224.788420915603638,49,0,49,0,11
1403637224.838421583175659,49,0,49,0,11
1403637224.888421773910522,49,1,49,0,11
1403637224.938421726226807,49,0,49,0,11
1403637224.988421678543091,49,0,49,0,11
1403637225.038421869277954,49,0,49,0,11
1403637225.088422060012817,49,0,49,0,11
1403637225.138422250747681,49,0,49,0,11
1403637225.188421964645386,49,0,49,0,11
1403637225.238422155380249,49,0,48,0,11
1403637225.288423061370850,49,0,48,0,11
1403637225.338423013687134,48,10,48,0,11
1403637225.388422966003418,45,0,45,0,11
1403637225.438423156738281,45,0,45,0,11
1403637225.488423109054565,45,1,45,0,11
1403637225.538423299789429,45,0,45,0,11
1403637225.588423490524292,45,0,44,0,11
1403637225.638423681259155,45,0,44,0,11
1403637225.688423633575439,44,0,44,0,11
1403637225.738423824310303,45,6,44,1,11
1403637225.788424015045166,45,0,45,0,11
1403637225.838423728942871,45,0,45,0,11
1403637225.888422489166260,44,0,44,0,11
1403637225.938419103622437,48,7,44,4,11
1403637225.988417863845825,48,0,47,0,11
1403637226.038417577743530,48,0,47,0,11
1403637226.088417053222656,46,1,46,0,11
1403637226.138417243957520,46,0,46,0,11
1403637226.188417196273804,46,1,44,0,11
1403637226.238418340682983,45,2,40,0,11
1403637226.288419485092163,44,1,40,1,11
1403637226.338423728942871,42,5,41,1,11
1403637226.388425350189209,42,0,42,0,11
1403637226.438426256179810,42,0,40,0,11
1403637226.488427162170410,42,0,40,0,11
1403637226.538430452346802,46,1,40,6,11
1403637226.588430404663086,46,0,46,0,11
1403637226.638430356979370,46,0,46,0,11
1403637226.688430786132812,46,2,44,0,11
1403637226.738430738449097,46,1,44,0,11
1403637226.788431644439697,44,4,43,0,11
1403637226.838432550430298,44,2,42,0,11
1403637226.888433218002319,44,3,40,1,11
1403637226.938433408737183,45,17,40,3,11
1403637226.988436222076416,48,15,43,5,11
1403637227.038436889648438,48,0,46,0,11
1403637227.088437795639038,48,0,46,0,11
1403637227.138438940048218,47,1,46,1,11
1403637227.188438892364502,47,0,47,0,11
1403637227.238438606262207,47,1,47,0,11
1403637227.288438320159912,47,2,47,0,11
1403637227.338438510894775,47,0,46,1,11
1403637227.388437747955322,48,5,47,1,11
1403637227.438436746597290,48,1,48,0,11
1403637227.488435983657837,48,4,48,0,11
1403637227.538435697555542,47,11,47,0,11
1403637227.588435888290405,47,8,47,0,11
1403637227.638435602188110,47,0,47,0,11
1403637227.688435554504395,47,0,47,0,11
1403637227.738435029983521,49,1,47,2,11
1403637227.788435459136963,49,0,49,0,11
1403637227.838435888290405,49,0,49,0,11
1403637227.888437271118164,49,2,49,0,11
1403637227.938437223434448,49,0,49,0,11
1403637227.988437414169312,49,0,49,0,11
1403637228.038437128067017,49,0,49,0,11
1403637228.088437080383301,47,0,47,0,11
1403637228.138437032699585,47,0,47,0,11
1403637228.188436269760132,47,5,46,0,11
1403637228.238436222076416,47,0,46,0,11
1403637228.288436174392700,46,0,46,0,11
1403637228.338436126708984,46,0,46,0,11
1403637228.388436079025269,46,0,46,0,11
1403637228.438435792922974,46,0,46,0,11
1403637228.488435745239258,46,0,46,0,11
1403637228.538435935974121,46,0,46,0,11
1403637228.588435649871826,46,0,46,0,11
1403637228.638435363769531,46,0,46,0,11
1403637228.688434600830078,46,0,46,0,11
1403637228.738434076309204,47,5,45,1,11
1403637228.788433551788330,47,5,46,0,11
1403637228.838433027267456,46,0,46,0,11
1403637228.888432741165161,46,0,46,0,11
1403637228.938432693481445,46,0,46,0,11
1403637228.988432645797729,46,0,46,0,11
1403637229.038432836532593,46,0,45,0,11
1403637229.088433027267456,46,1,44,0,11
1403637229.138432979583740,45,0,44,0,11
1403637229.188433170318604,43,1,43,0,11
1403637229.238433122634888,43,0,43,0,11
1403637229.288433551788330,44,0,42,1,11
1403637229.338433742523193,44,7,43,0,11
1403637229.388434171676636,44,5,43,1,11
1403637229.438434123992920,44,0,43,0,11
1403637229.488433599472046,44,1,43,0,11
1403637229.538434028625488,43,0,42,0,11
1403637229.588433504104614,43,0,41,0,11
1403637229.638432502746582,42,2,40,0,11
1403637229.688432216644287,41,2,40,0,11
1403637229.738430976867676,40,0,40,0,11
1403637229.788429975509644,44,1,39,4,11
1403637229.838428974151611,43,0,41,0,11
1403637229.888428688049316,43,2,40,1,11
1403637229.938428401947021,44,9,40,3,11
1403637229.988427162170410,43,7,41,2,11
1403637230.038427352905273,44,4,43,1,11
1403637230.088428020477295,43,5,43,0,11
1403637230.138428449630737,44,1,42,1,11
1403637230.188429594039917,44,1,42,0,11
1403637230.238431215286255,44,13,42,1,11
1403637230.288433074951172,43,0,43,0,11
1403637230.338434934616089,43,0,41,0,11
1403637230.388437747955322,43,2,42,0,11
1403637230.438441038131714,42,1,42,0,11
1403637230.488444328308105,42,0,42,0,11
1403637230.538446664810181,43,0,40,3,11
1403637230.588447570800781,42,0,41,1,11
1403637230.638447999954224,40,0,40,0,11
1403637230.688448190689087,40,0,40,0,11
1403637230.738446950912476,40,0,39,0,11
1403637230.788446664810181,39,1,37,0,11
1403637230.838447093963623,39,3,36,2,11
1403637230.888447761535645,38,1,38,0,11
1403637230.938447237014771,38,0,38,0,11
1403637230.988446474075317,38,0,37,1,11
1403637231.038446903228760,37,0,35,1,11
1403637231.088448047637939,33,0,33,0,11
1403637231.138449430465698,29,1,27,1,11
1403637231.188450813293457,24,0,21,0,11
1403637231.238451719284058,17,0,15,0,11
1403637231.288451910018921,13,0,11,0,11
1403637231.338452100753784,7,0,6,0,11
1403637231.388452053070068,2,0,2,0,11
1403637231.438452005386353,1,0,1,0,11
1403637231.488451957702637,1,0,1,0,11
1403637231.538452148437500,0,0,0,0,11
1403637231.588452100753784,0,0,0,0,11
1403637231.638452053070068,0,0,0,0,11
1403637231.688451290130615,4,0,0,4,11
1403637231.738450765609741,8,0,4,4,11
1403637231.788450479507446,8,0,8,0,11
1403637231.838449239730835,10,0,8,2,11
1403637231.888447046279907,36,2,7,29,11
1403637231.938446521759033,35,0,33,2,11
1403637231.988446235656738,42,4,31,10,11
1403637232.038446187973022,40,1,35,3,11
1403637232.088444948196411,38,0,36,1,11
1403637232.138444662094116,36,0,35,1,11
1403637232.188443899154663,34,0,31,2,11
1403637232.238445281982422,31,1,30,0,11
1403637232.288446187973022,34,1,28,5,11
1403637232.338447332382202,30,1,30,0,11
1403637232.388447284698486,25,2,25,0,11
1403637232.438448905944824,30,2,19,10,11
1403637232.488449096679688,26,0,26,0,11
1403637232.538449287414551,29,0,24,5,11
1403637232.588449716567993,36,1,29,7,11
1403637232.638449192047119,43,0,35,8,11
1403637232.688448667526245,42,5,37,5,11
1403637232.738448381423950,45,0,40,5,11
1403637232.788448095321655,47,1,44,3,11
1403637232.838447332382202,49,0,47,2,11
1403637232.888447284698486,48,21,46,1,11
1403637232.938446998596191,48,9,45,2,11
1403637232.988446712493896,48,4,44,2,11
1403637233.038447141647339,48,7,43,1,11
1403637233.088446855545044,47,4,42,2,11
1403637233.138446807861328,48,14,44,3,11
1403637233.188446998596191,48,3,47,1,11
1403637233.238446950912476,47,1,45,0,11
1403637233.288447618484497,48,2,43,3,11
1403637233.338449478149414,48,6,45,2,11
1403637233.388450145721436,45,11,43,2,11
1403637233.438450098037720,45,2,44,0,11
1403637233.488450765609741,49,20,43,5,11
1403637233.538450717926025,44,15,41,1,11
1403637233.588450670242310,42,5,37,4,11
1403637233.638452529907227,43,1,38,5,11
1403637233.688452959060669,45,3,42,3,11
1403637233.738452672958374,49,14,43,5,11
1403637233.788454532623291,46,0,46,0,11
1403637233.838457107543945,45,4,43,2,11
1403637233.888458967208862,44,3,44,0,11
1403637233.938462734222412,45,1,40,4,11
1403637233.988466501235962,49,2,44,4,11
1403637234.038467884063721,46,2,46,0,11
1403637234.088469743728638,50,9,45,4,11
1403637234.138468265533447,49,16,48,0,11
1403637234.188468456268311,46,6,43,0,11
1403637234.238467693328857,45,0,41,2,11
1403637234.288466930389404,44,7,39,3,11
1403637234.338465213775635,48,3,41,6,11
1403637234.388464212417603,45,6,41,2,11
1403637234.438462972640991,48,2,43,3,11
1403637234.488461494445801,48,4,46,2,11
1403637234.538461685180664,50,2,47,2,11
1403637234.588461875915527,50,3,47,0,11
1403637234.638461828231812,47,6,43,0,11
1403637234.688461303710938,45,11,41,1,11
1403637234.738461017608643,47,7,41,5,11
1403637234.788461208343506,47,2,44,2,11
1403637234.838461399078369,46,1,42,2,11
1403637234.888461351394653,45,7,38,4,11
1403637234.938461065292358,48,5,38,5,11
1403637234.988460540771484,46,5,38,2,11
1403637235.038460731506348,42,2,40,0,11
1403637235.088459014892578,45,1,39,5,11
1403637235.138459444046021,45,5,42,2,11
1403637235.188457965850830,45,4,43,1,11
1403637235.238456010818481,48,4,42,5,11
1403637235.288453102111816,49,17,43,2,11
1403637235.338450670242310,48,13,43,1,11
1403637235.388449668884277,47,6,43,2,11
1403637235.438449144363403,44,3,42,1,11
1403637235.488449335098267,50,3,44,6,11
1403637235.538450002670288,50,8,50,0,11
1403637235.588449954986572,50,9,50,0,11
1403637235.638450145721436,50,14,50,0,11
1403637235.688450813293457,50,5,49,0,11
1403637235.738451480865479,46,10,43,0,11
1403637235.788453340530396,47,7,40,4,11
1403637235.838454008102417,43,5,38,3,11
1403637235.888457059860229,49,15,40,7,11
1403637235.938455104827881,46,19,41,1,11
1403637235.988456249237061,46,9,40,4,11
1403637236.038457632064819,44,3,41,3,11
1403637236.088459014892578,48,5,42,5,11
1403637236.138461828231812,48,3,43,2,11
1403637236.188461780548096,45,6,42,1,11
1403637236.238461017608643,44,6,37,4,11
1403637236.288461685180664,45,10,35,6,11
1403637236.338462114334106,46,4,40,5,11
1403637236.388459205627441,47,6,41,4,11
1403637236.438458919525146,46,7,42,2,11
1403637236.488458395004272,46,13,41,4,11
1403637236.538459539413452,49,6,44,4,11
1403637236.588460445404053,48,14,47,1,11
1403637236.638460636138916,46,3,44,0,11
1403637236.688461065292358,48,7,42,2,11
1403637236.738462448120117,41,4,36,2,11
1403637236.788463830947876,43,9,32,6,11
1403637236.838464736938477,45,7,36,6,11
1403637236.888465881347656,41,10,39,1,11
1403637236.938468694686890,46,7,37,8,11
1403637236.988469362258911,45,4,39,4,11
1403637237.038470029830933,43,3,38,2,11
1403637237.088469743728638,46,8,35,7,11
1403637237.138469219207764,38,9,35,1,11
1403637237.188467741012573,39,8,30,7,11
1403637237.238465547561646,41,7,30,5,11
1403637237.288464307785034,37,3,35,0,11
1403637237.338463068008423,43,3,34,8,11
1403637237.388464689254761,47,4,41,4,11
1403637237.438466072082520,49,3,43,3,11
1403637237.488467693328857,47,20,43,1,11
1403637237.538468122482300,46,8,41,3,11
1403637237.588467836380005,49,5,43,4,11
1403637237.638466835021973,48,2,43,1,11
1403637237.688463687896729,46,16,41,2,11
1403637237.738461971282959,46,6,41,4,11
1403637237.788462638854980,46,1,43,1,11
1403637237.838464498519897,50,3,42,4,11
1403637237.888463258743286,48,14,46,0,11
1403637237.938465833663940,48,4,45,2,11
1403637237.988466739654541,50,8,46,2,11
1403637238.038467407226562,46,8,45,0,11
1403637238.088468313217163,50,13,45,4,11
1403637238.138468503952026,49,13,48,0,11
1403637238.188467502593994,49,7,46,1,11
1403637238.238467216491699,48,3,46,1,11
1403637238.288466215133667,49,14,46,2,11
1403637238.338464975357056,50,6,48,1,11
1403637238.388462066650391,49,8,49,0,11
1403637238.438461542129517,49,1,49,0,11
1403637238.488462448120117,50,17,48,1,11
1403637238.538462162017822,50,9,49,0,11
1403637238.588461637496948,50,14,49,0,11
1403637238.638460159301758,49,7,45,0,11
1403637238.688456773757935,50,9,43,1,11
1403637238.738451957702637,46,11,44,0,11
1403637238.788449764251709,48,9,43,4,11
1403637238.838447332382202,48,2,43,0,11
1403637238.888442754745483,47,15,39,2,11
1403637238.938441753387451,44,5,40,2,11
1403637238.988441228866577,47,2,40,6,11
1403637239.038441658020020,46,5,45,0,11
1403637239.088444948196411,48,24,44,4,11
1403637239.138445615768433,48,5,46,2,11
1403637239.188445091247559,49,6,47,2,11
1403637239.238445997238159,50,7,47,1,11
1403637239.288444042205811,48,11,46,0,11
1403637239.338449001312256,45,36,43,2,11
1403637239.388450384140015,47,3,42,4,11
1403637239.438450098037720,46,4,44,1,11
1403637239.488450050354004,47,17,43,4,11
1403637239.538454532623291,49,31,46,3,11
1403637239.588455438613892,49,4,48,1,11
1403637239.638454198837280,42,5,42,0,11
1403637239.688456296920776,46,15,38,8,11
1403637239.738456010818481,43,4,43,0,11
1403637239.788455486297607,39,8,36,3,11
1403637239.838454723358154,37,2,36,0,11
1403637239.888454675674438,44,14,31,10,11
1403637239.938453197479248,43,8,34,6,11
1403637239.988451719284058,46,3,37,7,11
1403637240.038451671600342,42,9,41,0,11
1403637240.088450670242310,47,17,37,8,11
1403637240.138448953628540,46,9,42,3,11
1403637240.188448905944824,42,3,39,2,11
1403637240.238449096679688,42,11,38,2,11
1403637240.288449525833130,42,1,35,6,11
1403637240.338450431823730,39,3,36,1,11
1403637240.388453722000122,38,10,35,2,11
1403637240.438454389572144,46,4,36,10,11
1403637240.488454580307007,45,1,43,1,11
1403637240.538453817367554,48,5,41,4,11
1403637240.588453054428101,49,15,45,2,11
1403637240.638450860977173,46,4,45,0,11
1403637240.688450813293457,48,12,42,4,11
1403637240.738448143005371,46,14,43,2,11
1403637240.788447380065918,46,4,44,1,11
1403637240.838444948196411,40,4,40,0,11
1403637240.888443946838379,42,2,38,4,11
1403637240.938441753387451,43,2,40,3,11
1403637240.988442420959473,44,2,40,4,11
1403637241.038444280624390,44,1,41,3,11
1403637241.088446378707886,45,2,40,3,11
1403637241.138448476791382,47,5,38,4,11
1403637241.188451528549194,47,11,40,3,11
1403637241.238453149795532,43,9,40,1,11
1403637241.288455486297607,42,3,32,7,11
1403637241.338456630706787,45,1,32,6,11
1403637241.388457536697388,44,2,38,2,11
1403637241.438458204269409,44,1,39,4,11
1403637241.488458871841431,45,1,39,3,11
1403637241.538459539413452,47,8,39,5,11
1403637241.588459730148315,45,2,41,1,11
1403637241.638459920883179,43,2,39,1,11
1403637241.688460350036621,35,1,34,0,11
1403637241.738460302352905,34,1,32,1,11
1403637241.788461446762085,39,1,32,7,11
1403637241.838463783264160,41,11,34,6,11
1403637241.888465642929077,42,3,37,3,11
1403637241.938465833663940,38,1,38,0,11
1403637241.988466501235962,40,1,37,2,11
1403637242.038466930389404,43,3,38,3,11
1403637242.088465213775635,47,1,41,6,11
1403637242.138462543487549,47,5,46,0,11
1403637242.188460350036621,49,1,43,2,11
1403637242.238460302352905,48,2,45,1,11
1403637242.288460254669189,46,4,46,0,11
1403637242.338460445404053,48,1,46,2,11
1403637242.388460397720337,49,4,47,2,11
1403637242.438460111618042,48,7,48,0,11
1403637242.488461256027222,48,1,47,0,11
1403637242.538463115692139,49,2,46,2,11
1403637242.588464498519897,49,6,47,1,11
1403637242.638464450836182,49,5,47,0,11
1403637242.688465118408203,46,6,45,0,11
1403637242.738464832305908,47,5,44,3,11
1403637242.788465261459351,47,0,45,2,11
1403637242.838466167449951,46,0,45,1,11
1403637242.888466596603394,47,0,43,2,11
1403637242.938466787338257,46,0,44,0,11
1403637242.988466978073120,44,2,40,3,11
1403637243.038466691970825,47,13,40,4,11
1403637243.088467121124268,49,6,44,3,11
1403637243.138466358184814,47,3,46,1,11
1403637243.188466072082520,48,5,45,2,11
1403637243.238465309143066,49,6,44,2,11
1403637243.288466691970825,47,10,44,1,11
1403637243.338466405868530,47,5,43,3,11
1403637243.388466596603394,48,3,43,3,11
1403637243.438466787338257,50,1,46,2,11
1403637243.488466978073120,47,1,46,0,11
1403637243.538466453552246,50,9,46,3,11
1403637243.588466644287109,49,6,48,0,11
1403637243.638466596603394,48,12,45,0,11
1403637243.688467502593994,50,8,44,2,11
1403637243.738467454910278,46,14,45,0,11
1403637243.788468122482300,47,8,43,4,11
1403637243.838468074798584,46,11,43,3,11
1403637243.888468027114868,49,6,44,4,11
1403637243.938468456268311,50,3,48,1,11
1403637243.988468647003174,48,2,48,0,11
1403637244.038468837738037,50,6,48,2,11
1403637244.088469266891479,50,5,50,0,11
1403637244.138469457626343,50,11,46,0,11
1403637244.188469171524048,50,4,44,0,11
1403637244.238469362258911,46,4,43,0,11
1403637244.288469076156616,48,4,42,4,11
1403637244.338468551635742,49,19,46,2,11
1403637244.388467550277710,47,9,46,1,11
1403637244.438466548919678,49,13,46,3,11
1403637244.488466024398804,48,3,47,0,11
1403637244.538466691970825,50,3,46,2,11
1403637244.588465929031372,49,6,47,0,11
1403637244.638465642929077,48,3,46,1,11
1403637244.688465118408203,49,1,47,2,11
1403637244.738464593887329,50,14,48,1,11
1403637244.788464546203613,49,3,48,0,11
1403637244.838464260101318,47,7,46,1,11
1403637244.888463735580444,48,0,46,1,11
1403637244.938463687896729,50,19,46,2,11
1403637244.988463640213013,49,16,48,0,11
1403637245.038462400436401,46,17,45,1,11
1403637245.088461875915527,50,5,46,4,11
1403637245.138462305068970,50,3,50,0,11
1403637245.188462495803833,48,10,48,0,11
1403637245.238462448120117,47,3,45,2,11
1403637245.288461923599243,48,0,43,2,11
1403637245.338460922241211,50,17,46,2,11
1403637245.388460397720337,48,5,48,0,11
1403637245.438458919525146,50,4,46,2,11
1403637245.488459110260010,49,10,47,0,11
1403637245.538459777832031,49,17,46,1,11
1403637245.588459968566895,47,13,45,1,11
1403637245.638461828231812,48,23,42,3,11
1403637245.688461542129517,47,8,43,2,11
1403637245.738460540771484,47,8,42,3,11
1403637245.788459539413452,44,8,40,3,11
1403637245.838458061218262,43,3,37,0,11
1403637245.888457536697388,40,1,35,0,11
1403637245.938457965850830,42,17,31,10,11
1403637245.988457918167114,45,2,38,4,11
1403637246.038457870483398,41,4,35,1,11
1403637246.088457107543945,43,6,28,8,11
1403637246.138457059860229,47,15,37,6,11
1403637246.188456058502197,42,4,39,1,11
1403637246.238454818725586,44,13,36,7,11
1403637246.288454771041870,45,0,38,2,11
1403637246.338454723358154,43,2,39,1,11
1403637246.388454914093018,43,1,38,4,11
1403637246.438455343246460,43,0,41,1,11
1403637246.488454818725586,45,8,40,4,11
1403637246.538454771041870,47,9,42,4,11
1403637246.588454723358154,48,5,42,2,11
1403637246.638454198837280,41,9,39,1,11
1403637246.688454151153564,44,3,33,7,11
1403637246.738454103469849,47,1,36,5,11
1403637246.788454055786133,40,0,36,2,11
1403637246.838453769683838,42,0,34,8,11
1403637246.888453960418701,43,1,33,5,11
1403637246.938453674316406,35,5,32,1,11
1403637246.988453865051270,31,0,29,1,11
1403637247.038455247879028,36,0,30,5,11
1403637247.088457822799683,43,0,34,9,11
1403637247.138458251953125,48,0,42,5,11
1403637247.188457965850830,50,10,47,2,11
1403637247.238457679748535,49,4,48,0,11
1403637247.288458108901978,49,3,47,1,11
1403637247.338459253311157,47,5,46,0,11
1403637247.388462066650391,50,15,46,3,11
1403637247.438461780548096,46,6,46,0,11
1403637247.488461732864380,47,2,45,2,11
1403637247.538462638854980,50,10,46,3,11
1403637247.588463544845581,47,9,44,0,11
1403637247.638464450836182,48,9,42,3,11
1403637247.688464403152466,47,1,44,2,11
1403637247.738464593887329,48,2,46,2,11
1403637247.788464546203613,50,11,47,2,11
1403637247.838464021682739,49,6,48,0,11
1403637247.888464689254761,47,12,45,1,11
1403637247.938463687896729,47,6,42,3,11
1403637247.988462448120117,48,18,44,3,11
1403637248.038461923599243,47,8,43,2,11
1403637248.088460922241211,47,1,44,1,11
1403637248.138459682464600,44,7,39,3,11
1403637248.188459634780884,47,5,38,6,11
1403637248.238459587097168,49,7,44,3,11
1403637248.288460731506348,48,4,47,1,11
1403637248.338461637496948,48,1,47,1,11
1403637248.388462781906128,49,5,47,2,11
1403637248.438464164733887,50,11,48,1,11
1403637248.488466262817383,48,12,47,0,11
1403637248.538468360900879,48,1,46,2,11
1403637248.588469982147217,49,11,47,2,11
1403637248.638469696044922,50,12,49,1,11
1403637248.688468694686890,50,2,50,0,11
1403637248.738467693328857,50,4,50,0,11
1403637248.788467168807983,49,11,49,0,11
1403637248.838467121124268,49,12,48,1,11
1403637248.888466596603394,49,11,48,1,11
1403637248.938466787338257,49,11,48,1,11
1403637248.988466739654541,50,4,49,1,11
1403637249.038466930389404,50,12,50,0,11
1403637249.088466882705688,50,8,50,0,11
1403637249.138466835021973,50,15,50,0,11
1403637249.188466072082520,50,14,50,0,11
1403637249.238466501235962,49,12,49,0,11
1403637249.288466453552246,50,6,49,1,11
1403637249.338466405868530,50,4,50,0,11
1403637249.388465881347656,50,11,50,0,11
